record_id,complaint,department,data_source
3375,"Can the municipality inspect illegal dumping neighborhood corner. It is is spreading, so please handle it soon.",waste,SYNTHETIC TRAINING DATA
98,Open manhole neighborhood road and it is unsafe for drivers. we need assistance.,roads,SYNTHETIC TRAINING DATA
7811,"A complaint about tree branch is blocking the path neighborhood park. It is needs maintenance, so please resolve it.",parks,SYNTHETIC TRAINING DATA
2801,Street light is out intersection and it is has been dark for days. please handle it soon.,lighting,SYNTHETIC TRAINING DATA
4925,"A complaint about clean water is flooding the street commercial area. It is the street is wet, so please resolve it.",water,SYNTHETIC TRAINING DATA
4658,A complaint about an issue: water pipe is leaking neighborhood. It is problem is continuous. this needs attention.,water,SYNTHETIC TRAINING DATA
9891,"There is construction fence is damaged residential block. It is parts may fall, so please inspect the issue.",building,SYNTHETIC TRAINING DATA
867,"Please check broken curb neighborhood road. It is damaging cars, so please send maintenance.",roads,SYNTHETIC TRAINING DATA
4834,There is an issue: no water is reaching homes commercial area. It is residents have no supply. kindly investigate.,water,SYNTHETIC TRAINING DATA
11755,"At the on our street, gas leak. It is residents are worried. please arrange a visit.",public_safety,SYNTHETIC TRAINING DATA
1625,Street light is out neighborhood and it is needs repair. please arrange a visit.,lighting,SYNTHETIC TRAINING DATA
3744,Garbage bags are piling up public parking area and it is has been there for days. please inspect the issue.,waste,SYNTHETIC TRAINING DATA
4787,Water supply is weak commercial area and it is residents have no supply. please arrange a visit.,water,SYNTHETIC TRAINING DATA
6514,"Please check sewer drain is blocked residential street. It is needs urgent cleaning, so please arrange a visit.",sewage,SYNTHETIC TRAINING DATA
5330,Can the municipality inspect an issue: no water is reaching homes our block. It is the street is wet. please resolve it.,water,SYNTHETIC TRAINING DATA
11524,"At the at the intersection, smoke coming from a utility box. It is area needs immediate attention. please arrange a visit.",public_safety,SYNTHETIC TRAINING DATA
10574,"At the on our street, dangerous exposed wires. It is needs a safety response. please resolve it.",public_safety,SYNTHETIC TRAINING DATA
8458,I want to report an issue: grass is dying walking park. It is needs maintenance. please send maintenance.,parks,SYNTHETIC TRAINING DATA
707,Please send a team for an issue: open manhole neighborhood road. It is hard to avoid. please arrange a visit.,roads,SYNTHETIC TRAINING DATA
880,I am reporting uneven road main road; it is blocking traffic. please send maintenance.,roads,SYNTHETIC TRAINING DATA
5742,Can the municipality inspect water pipe is leaking our block; it is problem is continuous. this needs attention.,water,SYNTHETIC TRAINING DATA
7305,I want to report drain smells strongly at the intersection; it is needs urgent cleaning. please inspect the issue.,sewage,SYNTHETIC TRAINING DATA
574,"Our neighborhood has road crack main road. It is damaging cars, so please handle it soon.",roads,SYNTHETIC TRAINING DATA
10069,I want to report wall is cracked near the sidewalk; it is debris reaches the road. this needs attention.,building,SYNTHETIC TRAINING DATA
10934,Gas leak at the intersection and it is area needs immediate attention. we need assistance.,public_safety,SYNTHETIC TRAINING DATA
11621,A complaint about fire in a building near my building; it is people may be in danger. this needs attention.,public_safety,SYNTHETIC TRAINING DATA
3946,"At the beside the school, illegal dumping. It is attracts insects. please arrange a visit.",waste,SYNTHETIC TRAINING DATA
8264,"Please check tree branch is blocking the path public garden. It is has been damaged for days, so please send maintenance.",parks,SYNTHETIC TRAINING DATA
11044,Our neighborhood has an issue: fallen electrical cable beside the school. It is area needs immediate attention. please handle it soon.,public_safety,SYNTHETIC TRAINING DATA
3531,I am reporting trash was not collected near the market; it is smells bad. this needs attention.,waste,SYNTHETIC TRAINING DATA
9899,"Can the municipality inspect construction debris is blocking access near the sidewalk. It is people cannot pass safely, so please resolve it.",building,SYNTHETIC TRAINING DATA
3226,"I am reporting waste container is full public parking area. It is needs collection, so please arrange a visit.",waste,SYNTHETIC TRAINING DATA
11806,Fire in a building on our street and it is needs a safety response. please inspect the issue Reference area 430.,public_safety,SYNTHETIC TRAINING DATA
8246,Playground equipment is broken neighborhood park and it is blocks the walkway. please handle it soon.,parks,SYNTHETIC TRAINING DATA
9110,"We have building work appears unsafe next door. It is debris reaches the road, so please inspect the issue.",building,SYNTHETIC TRAINING DATA
1774,Street light is out walkway and it is pedestrians cannot see well. please resolve it.,lighting,SYNTHETIC TRAINING DATA
3830,"I am reporting rubbish is scattered outside our building. It is blocks the sidewalk, so please send maintenance.",waste,SYNTHETIC TRAINING DATA
8755,Grass is dying public garden and it is blocks the walkway. please arrange a visit.,parks,SYNTHETIC TRAINING DATA
2611,"At the residential street, broken light pole. It is drivers struggle at night. kindly investigate Reference area 2301.",lighting,SYNTHETIC TRAINING DATA
5062,A complaint about an issue: no water is reaching homes residential street. It is problem is continuous. this needs attention.,water,SYNTHETIC TRAINING DATA
1808,Street light is out neighborhood and it is visibility is poor. please handle it soon.,lighting,SYNTHETIC TRAINING DATA
9315,I want to report abandoned building is deteriorating near the sidewalk; it is parts may fall. please inspect the issue.,building,SYNTHETIC TRAINING DATA
6005,I am reporting sewer drain is blocked residential street; it is bad odor is spreading. kindly investigate.,sewage,SYNTHETIC TRAINING DATA
5633,"At the near the building, no water is reaching homes. It is needs inspection. kindly investigate.",water,SYNTHETIC TRAINING DATA
5622,We have clean water is flooding the street outside the house; it is water is being wasted. this needs attention.,water,SYNTHETIC TRAINING DATA
7710,We have an issue: park irrigation is damaged walking park. It is has been damaged for days. please resolve it.,parks,SYNTHETIC TRAINING DATA
11929,Fallen electrical cable outside the market and it is area needs immediate attention. please send maintenance.,public_safety,SYNTHETIC TRAINING DATA
6661,Residents noticed an issue: sewer cover is leaking neighborhood entrance. It is bad odor is spreading. please inspect the issue.,sewage,SYNTHETIC TRAINING DATA
6811,"At the residential street, sewage is overflowing. It is the drain is not working. please send maintenance.",sewage,SYNTHETIC TRAINING DATA
10778,"At the near my building, dangerous exposed wires. It is people may be in danger. please resolve it.",public_safety,SYNTHETIC TRAINING DATA
10794,"At the near my building, fire in a building. It is area needs immediate attention. please inspect the issue.",public_safety,SYNTHETIC TRAINING DATA
199,Please check an issue: road crack school entrance. It is getting worse. we need assistance.,roads,SYNTHETIC TRAINING DATA
1238,"Please check road crack main road. It is damaging cars, so please send maintenance.",roads,SYNTHETIC TRAINING DATA
6952,I want to report an issue: wastewater is backing up at the intersection. It is bad odor is spreading. this needs attention.,sewage,SYNTHETIC TRAINING DATA
5591,Clean water is flooding the street outside the house and it is pressure keeps dropping. please resolve it.,water,SYNTHETIC TRAINING DATA
11141,Please send a team for an issue: gas leak near a public facility. It is needs a safety response. please send maintenance.,public_safety,SYNTHETIC TRAINING DATA
11026,Traffic signal is hanging loose on our street and it is people may be in danger. this needs attention.,public_safety,SYNTHETIC TRAINING DATA
6419,"At the neighborhood entrance, sewer drain is blocked. It is it is getting worse. we need assistance.",sewage,SYNTHETIC TRAINING DATA
1255,Can the municipality inspect uneven road school entrance; it is causing congestion. please inspect the issue.,roads,SYNTHETIC TRAINING DATA
8971,"At the playground, tree branch is blocking the path. It is needs maintenance. please send maintenance Reference area 4245.",parks,SYNTHETIC TRAINING DATA
915,"At the main road, damaged asphalt. It is causing congestion. please send maintenance.",roads,SYNTHETIC TRAINING DATA
7988,"At the playground, park bench is broken. It is blocks the walkway. kindly investigate Reference area 8197.",parks,SYNTHETIC TRAINING DATA
8319,Can the municipality inspect grass is dying children's park; it is looks neglected. we need assistance.,parks,SYNTHETIC TRAINING DATA
4743,"At the our block, water pressure is very low. It is residents have no supply. kindly investigate.",water,SYNTHETIC TRAINING DATA
11408,There is fallen electrical cable on our street; it is situation is unsafe. please send maintenance.,public_safety,SYNTHETIC TRAINING DATA
10709,"At the near a public facility, smoke coming from a utility box. It is area needs immediate attention. we need assistance.",public_safety,SYNTHETIC TRAINING DATA
3418,A complaint about waste container is full outside our building; it is attracts insects. please arrange a visit.,waste,SYNTHETIC TRAINING DATA
11853,We have an issue: fire in a building at the intersection. It is situation is unsafe. please handle it soon.,public_safety,SYNTHETIC TRAINING DATA
8963,I want to report an issue: play area is dirty community park. It is needs cleaning. please send maintenance.,parks,SYNTHETIC TRAINING DATA
209,Residents noticed broken curb side street; it is hard to avoid. kindly investigate.,roads,SYNTHETIC TRAINING DATA
5757,Can the municipality inspect water pipe is leaking commercial area; it is problem is continuous. please send maintenance.,water,SYNTHETIC TRAINING DATA
3896,Please check garbage is overflowing outside our building; it is is spreading. please send maintenance.,waste,SYNTHETIC TRAINING DATA
